enc,usability,enc_gen,probe_gen,approx,agg_risk
barlow_rn50_ep300,6.26249378547072,3.3679991960525513,18.844927102327347,1.2505785562098,29.725998640060418
beit_vitb16_pt22k,92.65044983476399,2.770000696182251,0.0,0.9798878803849199,55.35799860954285
beit_vitl16_pt22k,64.10171152092518,2.8919994831085205,0.0,0.5484843160957,45.35599946975708
beitv2_vitb16_pt1k,8.2925958558917,2.55599915981292,11.33751645684243,0.9798878803849199,23.16599935293197
beitv2_vitb16_pt1k_ep300,6.32079970091581,2.6659995317459177,10.379312187433241,0.9798878803849199,20.34599930047989
beitv2_vitb16_pt1k_extractb,2.7872243896126703,2.4760007858276296,15.37702418863774,0.52975136786699,21.17000073194503
beitv2_vitl16_pt1k,21.67937518097461,2.7539998292922903,14.75813984870911,0.5484843160957,39.73999917507171
byol_rn50_augcrop,17.14671095833182,3.687998652458198,18.96471083164215,1.2505785562098,41.04999899864197
byol_rn50_augcropblur,14.465171005576849,3.420001268386841,18.29224973917007,1.2505785562098,37.42800056934356
byol_rn50_augcropcolor,8.738049026578661,3.1560003757476878,16.57337173819542,1.2505785562098,29.717999696731567
byol_rn50_augnocolor,13.376945164054629,3.4579992294311523,18.27247589826584,1.2505785562098,36.35799884796142
byol_rn50_augnogray,8.38454281911254,3.3079981803894043,19.734879583120346,1.2505785562098,32.67799913883209
byol_rn50_bs1024,7.94244622811675,3.166002035140991,16.29097387194634,1.2505785562098,28.65000069141388
byol_rn50_bs128,15.26124170050025,2.845999598503113,11.252181231975559,1.2505785562098,30.61000108718872
byol_rn50_bs2048,7.64295374974608,3.0939996242523193,16.494467109441757,1.2505785562098,28.481999039649956
byol_rn50_bs256,10.65747058019042,3.1479984521865916,13.945951312780377,1.2505785562098,29.001998901367188
byol_rn50_bs4096,3.15040899440646,3.360000252723701,18.74701268970966,1.2505785562098,26.50800049304962
byol_rn50_bs512,8.993206825107329,3.1879991292953562,15.252214670181276,1.2505785562098,28.683999180793762
byol_rn50_bs64,30.82829853519797,3.0400007963180613,3.7511229515075684,1.2505785562098,38.8700008392334
clip_rn101,7.1857922710478395,2.3160010576248204,14.65127766132354,0.7969296537339601,24.95000064373016
clip_rn50,9.717936720699072,2.0080000162124563,14.569485187530521,1.2505785562098,27.54600048065185
clip_rn50x16,,2.2020012140274083,15.463152527809141,,19.44400072097778
clip_rn50x4,,2.1899998188018834,16.01779237389565,,22.31599986553192
clip_rn50x64,,2.0140007138252294,14.4167825113982,,16.99800044298172
clip_vitb16,4.3077914044261,2.3019999265670705,12.52032145857811,0.9798878803849199,20.1100006699562
clip_vitl14,0.57260296307505,1.958000659942618,12.32091197744012,0.5484843160957,15.399999916553488
clip_vitl14_px336,0.55191866122187,1.97400003671647,11.90759697929024,0.5484843160957,14.98199999332428
clusterfit_rn50,15.713876392692331,3.3019989728927612,28.723545372486107,1.2505785562098,48.989999294281
dc2_rn50_ep400_2x160_4x96,3.9471826516091806,3.1920015811920237,18.698238581418988,1.2505785562098,27.088001370429993
dc2_rn50_ep400_2x224,10.59705754742026,3.091999888420112,15.580365061759947,1.2505785562098,30.52000105381012
dc2_rn50_ep800_2x224_6x96,0.9189278818666899,3.447999060153961,20.24449389427901,1.2505785562098,25.86199939250946
deepcluster_rn50_bs512_ep200_mmselfsup,24.86998280510306,3.1320005655288696,7.673439383506782,1.2505785562098,36.92600131034851
densecl_rn50_200ep_mmselfsup,34.858532156795256,3.0960023403167725,0.0,1.2505785562098,38.66600096225738
dino_rn50,1.8675941042602,3.3019989728927612,19.373827800154686,1.2505785562098,25.79399943351745
dino_vitb16,1.8447244539856902,3.562000393867489,16.91752411425114,0.52975136786699,22.85400032997131
dino_vitb16_extracts,0.0,3.406000137329098,18.22274709120393,0.98199527710676,22.448000311851498
dino_vitb16_last,6.95896800607443,3.395999968051907,11.65114343166351,0.9798878803849199,22.985999286174767
dino_vitb8,0.7479899097233998,3.611999750137329,16.4917434565723,0.51226732321083,21.36400043964386
dino_vitb8_last,4.92449458688498,3.647999465465549,11.73034906387329,0.8391568437218601,21.14199995994568
dino_vits16,3.0236497521400505,3.6179989576339686,15.58437868952751,1.82997211813926,24.05599951744079
dino_vits16_extractb,3.69647368788719,3.611999750137329,10.02577096223832,7.363755255937569,24.69799965620041
dino_vits16_last,8.33443328738213,3.4760013222694397,4.928328096866601,7.36523792147636,24.10400062799453
dino_vits8_last,,3.296001255512241,5.21251559257507,,21.32800072431564
dissl_resnet50_d4096_e100_m2,0.0,3.1379997730255127,32.51706049777568,1.2505785562098,36.13399863243103
dissl_resnet50_d8192_e100_m2,0.0,3.014001250267029,31.782017927616838,1.2505785562098,35.2620005607605
dissl_resnet50_d8192_e400_m6,0.0,3.0600011348724365,24.055617954581972,1.2505785562098,27.588000893592827
dissl_resnet50_d8192_e800_m8,0.0,3.3819988369941676,23.36453287862242,1.2505785562098,27.261999249458306
dissl_resnet50_dnone_e100_m2,2.3997652344405602,3.11000049114228,27.39565633237362,1.2505785562098,34.15600061416626
dissl_resnet50_dnone_e100_m2_auglarge,3.2919204793870396,3.1260013580322195,29.05750051140786,1.2505785562098,36.72600090503692
dissl_resnet50_dnone_e100_m2_augsmall,2.78660012409091,2.9939979314804077,28.28482277691364,1.2505785562098,35.315999388694756
dissl_resnet50_dnone_e100_m2_headtlinslin,2.59091919288039,3.0180007219314575,26.97850242257118,1.2505785562098,33.83800089359283
dissl_resnet50_dnone_e100_m2_headtmlpsmlp,2.56531750783324,3.097999095916741,26.962103694677356,1.2505785562098,33.87599885463714
dissl_resnet50_dnone_e400_m2,1.6035380773246302,3.011998534202583,23.631883785128586,1.2505785562098,29.4979989528656
dissl_resnet50_dnone_e400_m6,1.81537615135312,3.205999732017524,22.398046590387818,1.2505785562098,28.67000102996826
ibot_vitb16,5.4024962708354,3.4260004758834803,12.3596154153347,0.9798878803849199,22.1680000424385
ibot_vitb16_extractb,0.7038114592433001,3.1300008296966624,16.482436656951897,0.52975136786699,20.84600031375885
ibot_vitl16,2.01698918826879,3.3380001783371043,14.448526315391057,0.5484843160957,20.35199999809265
ibot_vits16,7.4704550206661215,2.98000127077103,5.5543065071105975,7.36523792147636,23.37000072002411
ibot_vits16_extracts,3.2987114042043704,3.0260011553764308,14.653315767645838,1.82997211813926,22.8080004453659
infomin_rn50_200ep,25.04271408542991,3.0539989471435476,4.16070818901062,1.2505785562098,33.50799977779388
infomin_rn50_800ep,23.43098064884543,2.9220014810562205,2.2844403982162476,1.2505785562098,29.888001084327698
jigsaw_rn50,53.1181319616735,3.584003448486328,6.093287467956543,1.2505785562098,64.04600143432617
jigsaw_rn50_in22k,41.84122821316123,3.4560024738311768,13.584193587303162,1.2505785562098,60.13200283050537
lossyless_b001,13.29896952956915,2.2739991545677185,7.80060738325119,1.1124232783913601,24.48599934577942
lossyless_b005,13.65692373365164,2.1180003881454397,7.88465291261673,1.1124232783913601,24.77200031280517
lossyless_b01,14.478518627583979,2.2519990801811183,8.021058142185211,1.1124232783913601,25.863999128341668
mae_vitb16,30.47775980085134,3.091999888420098,0.0,0.9798878803849199,33.97000133991241
mae_vith14,,3.6479994654655528,0.0,,24.18999969959259
mae_vitl16,22.42377460934222,3.479999303817749,0.0,0.5484843160957,25.709998607635498
mocov1_rn50_ep200,40.685953106731176,3.4359991550445628,0.0,1.2505785562098,41.08400046825409
mocov2_rn50_ep200,28.98810347542167,2.9780000448226858,1.0773181915283203,1.2505785562098,34.294000267982476
mocov2_rn50_ep800,26.09308501705527,3.1320005655288696,0.35233497619628906,1.2505785562098,30.827999114990227
mocov2_rn50_vissl,29.024083819240328,3.3120006322860718,1.6913384199142527,1.2505785562098,35.27800142765045
mocov3_rn50_ep100,13.458745088428259,2.9600024223327708,12.714675068855282,1.2505785562098,30.38400113582611
mocov3_rn50_ep1000,2.3702609352767396,3.2879993319511414,19.65516023337842,1.2505785562098,26.5639990568161
mocov3_rn50_ep300,7.45250200852752,3.35000008344651,15.512920171022408,1.2505785562098,27.566000819206238
mocov3_vitb_ep300,15.68929012864828,2.918000519275669,4.834821820259091,0.9798878803849199,24.42200034856796
mocov3_vits_ep300,14.65023681521416,3.2340005040168798,2.072525024414059,7.36523792147636,27.32200026512146
msn_vitb16_ep600,17.32709314674139,4.649999737739563,0.8410185575485194,0.9798878803849199,23.79799932241439
msn_vitb4_ep300,,5.6619986891746485,0.6459236145019496,,20.73999941349029
msn_vitl7_ep200,,4.336000978946689,0.6483972072601318,,19.32000070810318
msn_vits16_ep800,8.22515711188316,3.5019993782043386,5.0296053290367215,7.36523792147636,24.12199974060058
mugs_vitb16_ep400,5.17528150230646,2.9500007629394496,10.93883030116558,0.9798878803849199,20.04400044679641
mugs_vitb16_ep400_extractb,0.0,3.7000000476837087,15.489954315125951,7.363755255937569,20.80200016498565
mugs_vitl16_ep250,1.9109920132905303,3.444001078605652,13.520522974431518,0.5484843160957,19.4240003824234
mugs_vits16_ep100,9.76070985198021,3.249999880790707,5.638052523136139,7.36523792147636,26.014000177383416
mugs_vits16_ep300,7.5072966516017905,3.4180000424385106,5.00946491956711,7.36523792147636,23.29999953508377
mugs_vits16_ep800,6.9131501019001,3.245998919010159,5.01961261034012,7.36523792147636,22.54399955272674
mugs_vits16_ep800_extracts,3.8636650890111905,3.38799953460693,13.622362539172178,1.82997211813926,22.70399928092956
npid_rn50,22.621406521648172,3.0900001525878906,21.380016207695007,1.2505785562098,48.34200143814087
npidpp_rn50,19.09719845280051,3.196001052856438,21.64022326469422,1.2505785562098,45.18400132656097
odc_rn50_440ep_mmselfsup,25.73154112324119,3.224000334739685,14.531880617141724,1.2505785562098,44.7380006313324
pirl_rn50,15.46667953953147,3.30599844455719,16.130742430686954,1.2505785562098,36.15399897098541
pirl_rn50_ep200,14.65936889871955,2.998000383377068,19.58805173635483,1.2505785562098,38.49599957466125
pirl_rn50_ep200_headmlp,14.117675926536318,3.3940017223358083,16.08774513006211,1.2505785562098,34.850001335144036
pirl_rn50_headmlp,9.620837774127722,3.2160013914108276,16.46058261394501,1.2505785562098,30.54800033569336
pirl_rn50w2,6.2229978851974,3.36599946022033,21.40807583928109,0.59492634609341,31.59199953079223
pirl_rn50w2_headmlp,8.932012598961588,3.163999319076545,16.553061455488205,0.59492634609341,29.24399971961975
relativeloc_rn50_70ep_mmselfsup,62.46586283668876,4.017996788024902,0.0,1.2505785562098,62.769997119903564
rotnet_rn50_in1k,37.56887158378959,2.7119994163513184,19.958549737930298,1.2505785562098,61.489999294281006
rotnet_rn50_in22k,27.397911157459017,3.356003761291504,20.705509185791023,1.2505785562098,52.71000266075134
selav2_rn50_ep400_2x224,13.52134486660361,2.836000919342041,15.806075930595396,1.2505785562098,33.41400027275085
simclr_resnet50_d8192_e100_m2,0.0,3.4579992294311523,29.655208950862285,1.2505785562098,33.88999998569488
simclr_resnet50_dnone_e100_m2,8.682084735482931,3.086000680923462,22.10333719849587,1.2505785562098,35.12200117111206
simclr_resnet50_dnone_e100_m2_data010,11.942782904952757,3.3340007066726685,24.382637441158302,1.2505785562098,40.90999960899353
simclr_resnet50_dnone_e100_m2_data030,9.455598052591078,3.278002142906189,22.897822409868247,1.2505785562098,36.88200116157532
simclr_resnet50_dnone_e100_m2_headtlinslin,14.48663612827659,2.9760003089904785,21.38078510761261,1.2505785562098,40.09400010108948
simclr_resnet50_dnone_e100_m2_headtmlpslin,11.976893153041601,3.4999996423721242,22.818529605865482,1.2505785562098,39.54600095748901
simclr_resnet50_dnone_e100_m2_headtmlpsmlp,8.631817903369658,3.284001350402839,22.043603658676147,1.2505785562098,35.21000146865845
simclr_resnet50_dnone_e100_m2_headtnonesnone,37.80998131260276,3.1859993934631277,7.7134400606155396,1.2505785562098,49.95999932289123
simclr_rn101,14.609258715063339,3.196001052856438,9.659811854362491,0.7969296537339601,28.26200127601623
simclr_rn101_ep100,11.81001449003816,3.097999095916748,17.735056579113014,0.7969296537339601,33.43999981880188
simclr_rn50,15.570568945258852,3.4579992294311594,10.936851799488068,1.2505785562098,31.21599853038788
simclr_rn50_bs256_ep200_mmselfsup,22.508540656417612,3.3460021018982005,13.638879358768456,1.2505785562098,40.74400067329407
simclr_rn50_bs4096_ep100,13.547804858535532,3.166002035140991,17.88361519575119,1.2505785562098,35.84800064563751
simclr_rn50_ep200,13.630151655524969,3.0819982290268015,15.707270801067349,1.2505785562098,33.66999924182892
simclr_rn50_ep400,14.42575445398688,3.197997808456421,13.511668145656591,1.2505785562098,32.38599896430969
simclr_rn50_ep800,15.212224330753092,3.0800014734268117,11.955195665359497,1.2505785562098,31.4980000257492
simclr_rn50w2,10.346660297364,3.459998965263374,11.57441362738609,0.59492634609341,25.975999236106873
simclr_rn50w2_ep100,6.763676833361391,3.248000144958503,20.261396467685696,0.59492634609341,30.867999792099
simclr_rn50w4,,3.618001937866218,18.96238029003143,,28.894001245498657
simsiam_rn50_bs256_ep100,45.693887677043676,3.479999303817749,0.0,1.2505785562098,33.11800062656402
simsiam_rn50_bs256_ep200_mmselfsup,43.58674427494407,3.21199893951416,0.0,1.2505785562098,30.80999851226806
simsiam_rn50_bs512_ep100,45.562209095805876,3.0120015144348073,0.0,1.2505785562098,32.80200064182281
speccl_bs384_ep100,41.74927910789847,3.049999475479119,0.0,1.2505785562098,38.13799917697906
swav_rn50,3.0469874851405603,3.3779993653297495,18.48243363201618,1.2505785562098,26.15799903869629
swav_rn50_ep100,5.856769438832999,3.3280014991760325,20.126651972532265,1.2505785562098,30.5620014667511
swav_rn50_ep200,3.7378421984612897,2.9299989342689585,19.56757977604866,1.2505785562098,27.48599946498871
swav_rn50_ep200_bs256,5.90289970859885,3.1379997730255127,18.848520517349247,1.2505785562098,29.13999855518341
swav_rn50_ep400,3.3884732984006405,3.17600071430207,18.888948857784268,1.2505785562098,26.704001426696777
swav_rn50_ep400_2x224,10.627810563892119,3.332000970840447,15.56560993194581,1.2505785562098,30.776000022888176
swav_rn50_ep400_bs256,4.127018433064221,3.120000660419471,18.46240274608135,1.2505785562098,26.96000039577484
swav_rn50w2,0.015844916924840025,3.1240001320838964,20.33322802744805,0.59492634609341,24.067999422550198
swav_rn50w4,,3.491999208927151,19.65419608168305,,23.58399927616119
vicreg_rn50,0.0,3.0440002679824794,24.15736317634583,1.2505785562098,27.70200073719024
vicreg_rn50w2,0.0,3.6360010504722666,22.11120349820703,0.59492634609341,25.988000631332397
