enc,train-cmplmnt-ntest_train-sbst-ntest,train_train,train-cmplmnt-ntest_test,train_test,union_test,sup_train_train,sup_train_test,agg_risk,approx,usability,probe_gen,enc_gen
infomin_rn50_200ep,30.45400083065033,7.19195827841758,31.37199878692627,31.21800124645233,,0.84508890286087,24.244000017642968,31.21800124645233,0.84508890286087,6.34686937555671,23.26204255223275,0.764000415802002
infomin_rn50_800ep,26.943999528884888,8.032442629337309,28.74400019645691,28.615999221801758,,0.84508890286087,24.244000017642968,28.615999221801758,0.84508890286087,7.187353726476439,18.911556899547577,1.6719996929168701
init_rn101,99.90000128746031,99.89774823188782,,99.90000128746031,,0.71114851161837,22.93999940156936,99.90000128746031,0.71114851161837,99.18659972026944,0.0022530555724955548,0.0
init_rn50,93.58599781990053,88.89036178588867,,94.12199854850768,,0.84508890286087,24.244000017642968,94.12199854850768,0.84508890286087,88.0452728830278,4.695636034011855,0.5360007286071493
init_rn50_d1024,95.09199857711792,92.0805037021637,,95.10800242424013,,0.84508890286087,24.244000017642968,95.10800242424013,0.84508890286087,91.23541479930283,3.0114948749542236,0.016003847122206594
init_rn50_d4096,93.51000189781188,85.84439158439636,,94.12599802017212,,0.84508890286087,24.244000017642968,94.12599802017212,0.84508890286087,84.9993026815355,7.665610313415513,0.6159961223602437
init_rn50_d512,95.45599818229677,93.98501515388487,,95.60800194740297,,0.84508890286087,24.244000017642968,95.60800194740297,0.84508890286087,93.13992625102401,1.4709830284118937,0.15200376510620117
init_rn50w2,92.30999946594238,81.68388605117798,,93.12400221824646,,0.7428383454680401,22.10199981927871,93.12400221824646,0.7428383454680401,80.94104770570993,10.626113414764404,0.8140027523040771
init_vitb16,93.01199913024902,90.0027871131897,,94.31999921798706,,0.99651329219341,16.43799990415573,94.31999921798706,0.99651329219341,89.00627382099628,3.009212017059326,1.308000087738037
init_vitb16_dino,91.34399890899658,84.75163578987122,,91.58999919891356,,0.53825927898287,16.17199927568435,91.58999919891356,0.53825927898287,84.21337651088835,6.592363119125366,0.24600028991697798
init_vitb16_dino_extracts,92.45200157165529,90.36402106285097,,92.81600117683412,,1.54765145853161,16.04599952697754,92.81600117683412,1.54765145853161,88.81636960431936,2.0879805088043213,0.363999605178833
init_vitb32,96.2000012397766,92.42799878120422,,95.86399793624878,,1.13154649734497,20.20400017499923,95.86399793624878,1.13154649734497,91.29645228385925,3.7720024585723735,0.0
init_vitb8,91.22200012207033,88.51664066314697,,91.8940007686615,,0.85874833166599,14.577999711036679,91.8940007686615,0.85874833166599,87.65789233148098,2.705359458923354,0.6720006465911723
init_vitb8_dino,88.85599970817566,86.34424805641174,,90.60800075531006,,0.50852075219154,14.73000049591064,90.60800075531006,0.50852075219154,85.8357273042202,2.511751651763916,1.7520010471343994
init_vitl16,93.01999807357788,87.06101775169373,,92.95200109481812,,0.5525431130081401,15.88000059127807,92.95200109481812,0.5525431130081401,86.50847463868558,5.958980321884155,0.0
init_vits16,95.01000046730042,93.5871720314026,,95.33399939537048,,,,95.33399939537048,,,1.422828435897813,0.32399892807006836
init_vits16_dino,95.15799880027772,94.10724639892578,,95.49400210380554,,0.96068661659955,19.24799978733062,95.49400210380554,0.96068661659955,93.14655978232624,1.050752401351943,0.3360033035278178
init_vits16_dino_extractb,94.01000142097472,90.08903503417967,,94.05999779701231,,,,94.05999779701231,,,3.920966386795044,0.049996376037597656
jigsaw_rn50,60.461997985839844,46.70647978782654,64.3779993057251,64.18600082397461,,0.84508890286087,24.244000017642968,64.18600082397461,0.84508890286087,45.861390884965665,13.755518198013306,3.7240028381347656
jigsaw_rn50_in22k,56.585997343063354,37.10133135318756,64.49000239372253,64.49400186538696,,0.84508890286087,24.244000017642968,64.49400186538696,0.84508890286087,36.25624245032669,19.484665989875793,7.908004522323608
lossyless_vitb32_b001,22.2120001912117,14.78581577539444,24.63199943304062,24.58799928426742,,1.13154649734497,20.20400017499923,24.58799928426742,1.13154649734497,13.654269278049469,7.426184415817261,2.375999093055718
lossyless_vitb32_b005,22.65399992465973,15.126442909240719,,24.86200034618377,16.7260006070137,1.13154649734497,20.20400017499923,24.86200034618377,1.13154649734497,13.994896411895748,7.52755701541901,2.2080004215240407
lossyless_vitb32_b01,23.61200004816055,16.06082618236541,25.86599886417389,25.79599916934967,,1.13154649734497,20.20400017499923,25.79599916934967,1.13154649734497,14.92927968502044,7.551173865795139,2.183999121189121
mae_vitb16,30.87800145149231,21.41516357660293,34.05399918556213,34.00000035762787,,0.99651329219341,16.43799990415573,34.00000035762787,0.99651329219341,20.41865028440952,9.46283787488938,3.121998906135559
mae_vith14,20.542000234127038,6.02848790585994,24.14200007915496,24.00799989700317,,0.0,0.0,24.00799989700317,0.0,6.02848790585994,14.513512328267097,3.4659996628761327
mae_vitl16,22.22999930381775,9.78404879570007,25.832000374794,25.652000308036797,,0.5525431130081401,15.88000059127807,25.652000308036797,0.5525431130081401,9.23150568269193,12.44595050811768,3.422001004219048
mocov1_rn50_ep200,37.64800131320953,14.483904838562008,41.51799976825714,41.38799905776977,,0.84508890286087,24.244000017642968,41.38799905776977,0.84508890286087,13.638815935701139,23.16409647464752,3.7399977445602417
mocov2_rn50_ep200,31.31600022315979,7.674097269773481,34.55600142478943,34.28399860858917,,0.84508890286087,24.244000017642968,34.28399860858917,0.84508890286087,6.8290083669126105,23.64190295338631,2.9679983854293823
mocov2_rn50_ep800,27.647998929023743,5.28650842607021,31.053999066352837,31.06600046157837,,0.84508890286087,24.244000017642968,31.06600046157837,0.84508890286087,4.44141952320934,22.361490502953533,3.4180015325546265
mocov2_rn50_vissl,31.96600079536438,9.52131897211074,35.60999929904938,35.447999835014336,,0.84508890286087,24.244000017642968,35.447999835014336,0.84508890286087,8.67623006924987,22.44468182325364,3.4819990396499563
mocov3_rn50_ep100,27.42399871349334,7.10781663656234,30.46799898147583,30.507999658584588,,0.84508890286087,24.244000017642968,30.507999658584588,0.84508890286087,6.26272773370147,20.316182076931,3.0840009450912476
mocov3_rn50_ep1000,23.27599972486496,1.42417028546333,26.385998725891106,26.260000467300408,,0.84508890286087,24.244000017642968,26.260000467300408,0.84508890286087,0.57908138260246,21.85182943940163,2.984000742435448
mocov3_rn50_ep300,24.216000735759728,2.08232030272483,27.963998913764947,27.84000039100647,,0.84508890286087,24.244000017642968,27.84000039100647,0.84508890286087,1.2372313998639597,22.133680433034897,3.6239996552467417
mocov3_vitb_ep300,21.50399982929229,11.12056449055671,23.89599978923797,23.86000007390976,,0.99651329219341,16.43799990415573,23.86000007390976,0.99651329219341,10.1240511983633,10.38343533873558,2.3560002446174693
mocov3_vits_ep300,24.08799976110458,18.67164820432663,28.029999136924737,27.937999367713928,,,,27.937999367713928,,,5.4163515567779505,3.849999606609348
msn_vitb16_ep600,19.147999584674828,9.77468192577362,23.65200072526931,23.56999963521957,,0.99651329219341,16.43799990415573,23.56999963521957,0.99651329219341,8.778168633580211,9.373317658901207,4.422000050544742
msn_vitb4_ep300,15.07800072431564,5.9253789484500805,20.00599950551986,19.905999302864068,,0.85874833166599,14.577999711036679,19.905999302864068,0.85874833166599,5.06663061678409,9.152621775865558,4.827998578548428
msn_vitl16_ep600,17.69600063562393,5.09176403284072,25.769999623298638,25.65999925136566,,0.5525431130081401,15.88000059127807,25.65999925136566,0.5525431130081401,4.53922091983258,12.604236602783208,7.963998615741733
msn_vitl7_ep200,14.98399972915649,3.0344208702445,20.04999965429306,20.09399980306625,,0.5525431130081401,15.88000059127807,20.09399980306625,0.5525431130081401,2.4818777572363597,11.949578858911991,5.1100000739097595
msn_vits16_ep800,20.60399949550628,15.53435325622558,,23.89200031757354,17.67600029706955,,,23.89200031757354,,,5.069646239280699,3.2880008220672607
mugs_vitb16_ep400,17.09399968385696,5.72360977530479,20.95199972391128,20.90799957513809,,0.99651329219341,16.43799990415573,20.90799957513809,0.99651329219341,4.72709648311138,11.37038990855217,3.813999891281128
mugs_vitb16_ep400_extractb,17.10200011730194,2.07912009209394,20.382000505924218,20.36799937486648,,0.53825927898287,16.17199927568435,20.36799937486648,0.53825927898287,1.5408608131110701,15.022880025208,3.2659992575645376
mugs_vitl16_ep250,15.979999303817749,3.66743765771389,19.19399946928024,19.11599934101104,,0.5525431130081401,15.88000059127807,19.11599934101104,0.5525431130081401,3.11489454470575,12.312561646103859,3.1360000371932912
mugs_vits16_ep100,22.76400029659271,17.65585541725158,25.87000131607055,25.830000638961792,,,,25.830000638961792,,,5.108144879341129,3.066000342369083
mugs_vits16_ep300,19.88199949264526,14.613239467144009,23.38799983263015,23.367999494075768,,,,23.367999494075768,,,5.268760025501251,3.486000001430508
mugs_vits16_ep800,19.29800063371658,14.35722261667251,22.94799983501434,23.00799936056137,,,,23.00799936056137,,,4.940778017044069,3.709998726844791
mugs_vits16_ep800_extracts,19.31599974632263,6.55472725629806,22.77799993753433,22.68999963998794,,0.96068661659955,19.24799978733062,22.68999963998794,0.96068661659955,5.59404063969851,12.761272490024568,3.37399989366531
npid_rn50,45.29800117015838,19.28585469722747,48.51399958133697,48.31799864768982,,0.84508890286087,24.244000017642968,48.31799864768982,0.84508890286087,18.4407657943666,26.012146472930908,3.01999747753144
npidpp_rn50,41.98800027370453,17.23998486995697,44.73400115966797,44.44999992847442,,0.84508890286087,24.244000017642968,44.44999992847442,0.84508890286087,16.3948959670961,24.74801540374756,2.4619996547698904
odc_rn50_440ep_mmselfsup,41.51400029659271,16.00642204284668,45.39799988269806,45.2919989824295,,0.84508890286087,24.244000017642968,45.2919989824295,0.84508890286087,15.16133313998581,25.507578253746033,3.777998685836785
pirl_rn50,32.84800052642822,9.74572375416755,,36.21799945831299,,0.84508890286087,24.244000017642968,36.21799945831299,0.84508890286087,8.90063485130668,23.102276772260673,3.3699989318847656
pirl_rn50_ep200,35.49799919128418,11.90055608749389,,40.72000086307525,,0.84508890286087,24.244000017642968,40.72000086307525,0.84508890286087,11.05546718463302,23.59744310379029,5.2220016717910696
pirl_rn50_ep200_headmlp,31.455999612808228,7.0650428533554,,34.83999967575073,,0.84508890286087,24.244000017642968,34.83999967575073,0.84508890286087,6.21995395049453,24.390956759452827,3.384000062942505
pirl_rn50_headmlp,27.33199894428253,6.21972009539604,,30.30399978160858,,0.84508890286087,24.244000017642968,30.30399978160858,0.84508890286087,5.37463119253517,21.11227884888649,2.97200083732605
pirl_rn50w2,28.2260000705719,1.01360715925693,,31.575998663902283,,0.7428383454680401,22.10199981927871,31.575998663902283,0.7428383454680401,0.27076881378888995,27.212392911314968,3.3499985933303833
pirl_rn50w2_headmlp,26.080000400543206,0.65143732354044,,29.502001404762268,,0.7428383454680401,22.10199981927871,29.502001404762268,0.7428383454680401,0.0,25.428563077002767,3.4220010042190623
relativeloc_rn50_70ep_mmselfsup,58.75200033187866,36.16507351398468,63.603997230529785,63.506001234054565,,0.84508890286087,24.244000017642968,63.506001234054565,0.84508890286087,35.31998461112381,22.586926817893982,4.754000902175903
rotnet_rn50_in1k,58.77799987792969,37.06878125667572,,58.96400213241577,39.64200019836426,0.84508890286087,24.244000017642968,58.96400213241577,0.84508890286087,36.22369235381485,21.709218621253967,0.18600225448608398
rotnet_rn50_in22k,49.35399889945984,23.47672134637832,52.61399745941162,52.424001693725586,,0.84508890286087,24.244000017642968,52.424001693725586,0.84508890286087,22.63163244351745,25.87727755308152,3.070002794265747
selav2_rn50_ep400_2x224,30.58600127696991,9.59789007902145,33.57200026512146,33.511999249458306,,0.84508890286087,24.244000017642968,33.511999249458306,0.84508890286087,8.752801176160581,20.98811119794846,2.925997972488396
simclr_resnet50_d8192_e100_m2,30.432000756263726,0.46457643620669,33.96599888801574,33.91999900341034,,0.84508890286087,24.244000017642968,33.91999900341034,0.84508890286087,0.0,29.967424320057034,3.4879982471466136
simclr_resnet50_dnone_e100_m2,32.0360004901886,12.43241503834724,35.3219985961914,35.155999660491936,,0.84508890286087,24.244000017642968,35.155999660491936,0.84508890286087,11.587326135486371,19.603585451841358,3.1199991703033376
simclr_resnet50_dnone_e100_m2_data010,37.57599890232086,11.56804710626602,41.07199907302856,40.97200036048889,,0.84508890286087,24.244000017642968,40.97200036048889,0.84508890286087,10.72295820340515,26.00795179605484,3.39600145816803
simclr_resnet50_dnone_e100_m2_data030,33.60399901866913,9.11871790885925,37.040001153945916,36.90400123596191,,0.84508890286087,24.244000017642968,36.90400123596191,0.84508890286087,8.27362900599838,24.48528110980988,3.3000022172927785
simclr_resnet50_dnone_e100_m2_headtlinslin,37.117999792099,16.76174998283386,40.09599983692169,40.03399908542633,,0.84508890286087,24.244000017642968,40.03399908542633,0.84508890286087,15.91666107997299,20.35624980926514,2.9159992933273315
simclr_resnet50_dnone_e100_m2_headtmlpslin,36.04600131511688,11.98641583323478,39.57200050354004,39.47199881076813,,0.84508890286087,24.244000017642968,39.47199881076813,0.84508890286087,11.14132693037391,24.059585481882102,3.425997495651245
simclr_resnet50_dnone_e100_m2_headtmlpsmlp,31.926000118255608,9.53263714909553,35.30200123786926,35.17999947071075,,0.84508890286087,24.244000017642968,35.17999947071075,0.84508890286087,8.68754824623466,22.39336296916008,3.253999352455139
simclr_resnet50_dnone_e100_m2_headtnonesnone,46.7739999294281,25.8642315864563,49.73399937152862,49.713999032974236,,0.84508890286087,24.244000017642968,49.713999032974236,0.84508890286087,25.01914268359543,20.9097683429718,2.9399991035461355
simclr_rn101,25.110000371932976,4.9514230340719205,28.637999296188347,28.56000065803528,,0.71114851161837,22.93999940156936,28.56000065803528,0.71114851161837,4.24027452245355,20.158577337861054,3.450000286102302
simclr_rn101_ep100,30.342000722885132,19.09399777650833,33.50000083446502,33.46199989318847,,0.71114851161837,22.93999940156936,33.46199989318847,0.71114851161837,18.382849264889963,11.2480029463768,3.1199991703033376
simclr_rn50,27.75799930095672,9.91400778293609,,32.7239990234375,12.34000027179718,0.84508890286087,24.244000017642968,32.7239990234375,0.84508890286087,9.068918880075222,17.84399151802063,4.965999722480781
simclr_rn50_bs256_ep200_mmselfsup,37.39799857139587,11.80173978209495,43.64199936389923,43.71599853038788,,0.84508890286087,24.244000017642968,43.71599853038788,0.84508890286087,10.95665087923408,25.59625878930092,6.3179999589920115
simclr_rn50_bs4096_ep100,32.68199861049652,10.96703261137008,36.15399897098541,35.99799871444702,,0.84508890286087,24.244000017642968,35.99799871444702,0.84508890286087,10.12194370850921,21.71496599912644,3.3160001039505005
simclr_rn50_ep200,30.588001012802117,9.0707927942276,34.02999937534332,33.87199938297272,,0.84508890286087,24.244000017642968,33.87199938297272,0.84508890286087,8.22570389136673,21.517208218574517,3.2839983701706004
simclr_rn50_ep400,29.20399904251098,10.30060872435569,32.74799883365631,32.635998725891106,,0.84508890286087,24.244000017642968,32.635998725891106,0.84508890286087,9.455519821494821,18.90339031815529,3.431999683380127
simclr_rn50_ep800,28.42400074005127,12.00475841760635,31.86199963092804,31.79199993610382,,0.84508890286087,24.244000017642968,31.79199993610382,0.84508890286087,11.159669514745481,16.41924232244492,3.3679991960525513
simclr_rn50w2,22.5160002708435,0.47191348858177,26.10599994659424,26.06000006198883,,0.7428383454680401,22.10199981927871,26.06000006198883,0.7428383454680401,0.0,22.04408678226173,3.543999791145332
simclr_rn50w2_ep100,27.64599919319153,0.47347457148134,30.85399866104126,30.706000328063958,,0.7428383454680401,22.10199981927871,30.706000328063958,0.7428383454680401,0.0,27.17252462171019,3.0600011348724294
